@@,itemlabel,item,startdate,enddate
->,Андрій Шкіль->Шкіль Андрій Васильович,Q2067495,2002-05-14,2006-05-25
+++,Байсаров Леонід Володимирович,Q4075729,2002-05-14,2006-05-25
->,Бойко Юрій Анатолійович (священик)->Бойко Юрій Анатолійович,Q12083611,2002-05-14,2006-05-25
+++,Бондарчук Сергій Васильович,Q4093266,2002-05-14,2005-09-08
->,Веретенніков Віктор Олександрович->Веретенников Віктор Олександрович,Q12088726,2002-05-14,2006-05-25
->,Жванія Давид Важайович->Жванія Давид Важаєвич,Q4178408,2002-05-14,2005-04-07
+++,Кисельов Олександр Володимирович,Q55107750,2005-04-05,2006-05-25
->,Коваль В'ячеслав Станіславович->Коваль Вячеслав Станіславович,Q12110961,2002-05-14,2006-05-25
---,Кінах Анатолій Кирилович,Q488180,2002-05-14,2006-05-25
->,Микола Олександрович Шульга->Шульга Микола Олександрович,Q12172508,2002-05-14,2006-05-25
->,Михайло Якович Волинець->Волинець Михайло Якович,Q4124410,2002-05-14,2006-05-25
->,Омельченко Олександр Олександрович->Омельченко Олександр Олександрович (син),Q16710095,2002-05-14,2006-05-25
+++,Развадовський Віктор Йосипович,Q12146812,2002-05-14,2006-05-25
->,Родіонов Михайло Кузьмович->Родіонов Михайло Кузьмич,Q12148288,2002-05-14,2006-05-25
->,Семенюк-Самсоненко Валентина Петрівна->Семенюк Валентина Петрівна,Q12151978,2002-05-14,2005-07-08
---,Скопенко Віктор Васильович,Q4422144,2002-05-14,2006-05-25
+++,Суркіс Григорій Михайлович,Q225357,2002-05-14,2006-05-25
->,Фікс Юхим Зісьович->Фікс Єфим Зіс'євич,Q4483650,2004-06-01,2006-05-25
->,Хмара Степан Ількович->Хмара Степан Ілліч,Q4498340,2002-05-14,2006-05-25
->,Чорновіл Тарас Вячеславович->Чорновіл Тарас В'ячеславович,Q1968425,2002-05-14,2006-05-25
->,Юлія Володимирівна Тимошенко->Тимошенко Юлія Володимирівна,Q48283,2002-05-14,2005-02-04
