item,itemLabel,startDate,endDate
Q1459699,Ющенко Віктор Андрійович,1997-02-05,2000-01-11
Q2987224,Стельмах Володимир Семенович,2000-01-21,2002-12-17
Q379720,Тігіпко Сергій Леонідович,2002-12-17,2004-12-16
Q2987224,Стельмах Володимир Семенович,2004-12-16,2010-12-23
Q1711587,Арбузов Сергій Геннадійович,2010-12-23,2013-01-11
Q12154591,Соркін Ігор В'ячеславович,2013-01-11,2014-02-24
Q2589861,Кубів Степан Іванович,2014-02-24,2014-06-19
Q17258053,Гонтарева Валерія Олексіївна,2014-06-19,2018-03-15
Q16716966,Смолій Яків Васильович,2018-03-15,2020-07-03
Q28701679,Шевченко Кирило Євгенович,2020-07-16,
